ID	center_name	center_inform	center_intro	center_program
311	해미그루터기지역아동센터	충청남도 서산시 읍성마을3길 13 2층 041-688-0246 이용시간 학기중 : 10:00 ~ 22:00 방학중 : 10:00 ~ 22:00 토요일 : 10:00 ~ 16:00	해미지역은 인구는 9,115명 가구 중 총가구수는 3,792가구, 국민 기초생활수급 가구가 차상위 가구가 60가구로 구성되어 있으며, 초등학교 병설 유치원 40명, 초등학교 257명 중학교 367명 고등학교 484명 지역사회 내 보호를 필요로 하는 아동의 수가 약 60명에 달한다. 그러나 실제 제공되는 아동보호서비스는 아동 30명 수준으로, 다수의 아동들에 대한 보호와 복지서비스의 제공이 요구된다. 이에 해미그루터기 지역아동센터는 지역사회 아동에 대한 보호와 다양한 교육･문화･복지 서비스 제공을 통해 아동들이 건강하고 안전하게 성장할 수 있도록 지원한다. 우리센터는 지역사회 내 보호를 필요로 하는 만18세 미만 아동을 대상으로 다양한 보호, 교육, 문화, 복지서비스를 제공함으로써, 아동의 건전한 사회적･정서적 발달을 도모하고, 학업성취 능력을 향상시키며, 지역사회 내 건강한 사회 구성으로 성장할 수 있도록 지원할 목적이다 . 이곳 해미지역은 초, 중, 고등학교가 밀집되어있는 지역인데도 지역은 아동 ,청소년들이 마음놓고 쉴만한 공간이 없는 곳이므로 지역아동센터의 통합서비스 공간은 너무나 절실한 곳입니다. 아동 뿐 아니라 청소년들의 지역공간에서의 인적자원과 물적 자원을 통하여 인지 정서 문화의 지원활동이 시급한 곳 입니다. 향후 청소년들의 재능발굴과 전문적인 직업탐색을 위한 전문적 인턴쉽의 교육과 체험 학습장이 필요 목적을 가지고 설립되었습니다.    예술정거장 -아트버스안에서   해미지역은 인구는 9,115명 가구 중 총가구수는 3,792가구, 국민 기초생활수급 가구가 차상위 가구가 60가구로 구성되어 있으며, 초등학교 병설 유치원 40명, 초등학교 257명 중학교 367명 고등학교 484명 지역사회 내 보호를 필요로 하는 아동의 수가 약 60명에 달한다. 그러나 실제 제공되는 아동보호서비스는 아동 30명 수준으로, 다수의 아동들에 대한 보호와 복지서비스의 제공이 요구된다. 이에 해미그루터기 지역아동센터는 지역사회 아동에 대한 보호와 다양한 교육･문화･복지 서비스 제공을 통해 아동들이 건강하고 안전하게 성장할 수 있도록 지원한다. 우리센터는 지역사회 내 보호를 필요로 하는 만18세 미만 아동을 대상으로 다양한 보호, 교육, 문화, 복지서비스를 제공함으로써, 아동의 건전한 사회적･정서적 발달을 도모하고, 학업성취 능력을 향상시키며, 지역사회 내 건강한 사회 구성으로 성장할 수 있도록 지원할 목적이다 . 이곳 해미지역은 초, 중, 고등학교가 밀집되어있는 지역인데도 지역은 아동 ,청소년들이 마음놓고 쉴만한 공간이 없는 곳이므로 지역아동센터의 통합서비스 공간은 너무나 절실한 곳입니다. 아동 뿐 아니라 청소년들의 지역공간에서의 인적자원과 물적 자원을 통하여 인지 정서 문화의 지원활동이 시급한 곳 입니다. 향후 청소년들의 재능발굴과 전문적인 직업탐색을 위한 전문적 인턴쉽의 교육과 체험 학습장이 필요 목적을 가지고 설립되었습니다.    예술정거장 -아트버스안에서 	1)생활지원 - 보호 아동을 안전하게 보호하고, 건강한 신체적 발달을 도모한다(일반보호 및 급식). ①지역사회 내 보호를 필요로 하는 아동을 안전하게 보호하여 PC방, 만화방 등의 출입으로 야기될 수 있는 아동범위험을 예방한다. ②집단 급식을 통해 아동 결식을 해결하고, 규칙적인 식사관리로 성장기 아동의 건강을 지킴으로써 국민건강 개선에 이바지한다. ③검증된 식단표를 활용한 공동체 급식을 통해 아동의 다양한 음식에 대한 적응력을 높이고, 편식 예방 등의 건강한 식습관을 도모한다. ④방학 및 토요일 등 학교급식이 제공되지 않는 시기에 지속적인 점심급식을 실시함으로써 아동 결식을 예방하고, 학교급식의 사각지대 아동을 보호한다. 2)교육지원-학습 학업성취 향상의 기회와 학습에 필요한 기술과 탐구 능력을 도모한다(학습, 숙제지도, 생활･위생지도, 특기교육). ①기초학습(국어, 영어, 수학, 과학, 사회 등) 교육을 통해 아동의 학습능력을 향상시킨다. ②정서함양을 위한 다양한 특기교육을 진행함으로써, 아동에게 다양한 교육 기회를 제공함과 동시에 아동이 건전한 사회인으로 육성할 수 있도록 지원한다.  3)놀이및 문화지원 건전한 놀이와 오락프로그램을 제공한다(문화체험, 견학, 캠프, 레크리에이션). ①아동들에게 개별 프로그램 및 타 복지센터 연계를 통해 다양한 문화체험･견학･캠프･레크리에이션 프로그램을 경험하게 함으로써 다양한 체험과 공동체적 훈련을 실시한다. ②아동들의 ‘놀 권리’를 보장하고, 놀이를 통해 또래와의 원만한 대인관계 및 사회성을 발달시킨다. -부모 및 가족 전체에 대한 믿음과 존중, 사랑을 도모한다(상담,사례관리, 부모 및 가족상담). -최근 핵가족 및 가족파괴 등으로 인해 정서적･사회적인 문제 해결을 위한 아동 및 부모의 상담 사례가 늘고 있다. 이에 아동들의 정서적･심리적 불안을 해소하고 건강하게 생활할 수 있도록 정기적인 상담 또는 가정방문을 실시한다. 4) 지역사회연계지원 지역사회와의 상호작용을 통해 긴밀한 유대감을 도모한다 (보호자와 지역사회자원연계, 결연후원사업). ① 상담을 통하여 문제가 예상되거나, 문제가 발생된 아동 및 부모에 대해 지역사회 자원 연계 및 결연후원사업 등을 실시한다. ②아동이 다니는 학교, 담임선생님과의 네트워크를 통해 아동에게 제공되는 서비스가 전반적으로 통일성을 갖도록 한다. ③ 지역사회 내 네트워크를 적극 활용하여 자원봉사자를 확보한다.  5) 특성화지원 아동의 개성을 인정하고 주체적인 인격체로 세운다(개별상담, 아동개별요구파악). ① 아동 및 교사의 요구를 고려한 아동 맞춤형 교육을 실시한다. ②아동 개별파일을 만들어 비치하고, 개별상담일지, 사례관리기록 등을 철저히 관리한다. ③ 아동들의 요구에 따라 필요하다면 소액의 유급 봉사자를 활용한다.  6) 복지지원-정서지원 아동의 정서적 안정감과 긍정적 자아개념으로 올바른 가치관 형성, 사회성 발달을 도모한다. ① 다양한 프로그램(음악 감상, 주의집중훈련, 자아존중감프로그램 등)을 통해 아동의 정서적 안정과 긍정적 자아개념 형성을 돕는다. ② 아동에 대한 관심과 구체적인 칭찬으로 아동 스스로가 성취감을 느끼고 자신의 가치를 높게 평가할 수 있도록 한다. - 올바른 생활습관 태도와 건전한 사고를 할 수 있도록 돕는다. -아동의 생활지도와 예절교육을 강화한다. -아동 스스로가 집단에서의 규칙과 보상･처벌을 정해 책임감을 갖도록 돕는다(아동들이 주체가 된 자체회의를 통해 결정) - 장애아동과 다문화가정의 아동들과 더불어 사는 긍정적인 태도와 능력을 기른다. ① 차별과 차이에 대한 인식을 바탕으로, 장애･다문화 등 타인과의 차이를 인정하고, 더불어 살아가는 삶의 방식을 습득하도록 돕는다.     맘스치킨 -생일잔치를 맞이하여 한컷^^ 
312	해맞이학교지역아동센터	경기도 성남시 수정구 수정로 131 낙원스카이뷰 304호 (태평동, 낙원스카이뷰) 031-756-0032 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
313	해맞이지역아동센터	경상북도 포항시 북구 삼호로 388 4층 (환호동) 054-231-3052 이용시간 학기중 : 10:00 ~ 22:00 방학중 : 10:00 ~ 22:00 토요일 : 10:00 ~ 15:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
314	해맑음한일지역아동센터	서울특별시 도봉구 방학로 57-17 1층 (방학동) 02-956-0225 이용시간 학기중 : 10:30 ~ 20:00 방학중 : 09:30 ~ 18:30 토요일 : 00:00 ~ 00:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
315	해맑음지역아동센터	경기 동두천시 봉동로 198 (하봉암동) 031-867-6900 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 00:00 ~ 00:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
316	해맑은지역아동센터	전라북도 남원시 인월장터로 56-0 2층 인월면 063-636-0245 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~		생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
317	해맑은지역아동센터	경기도 군포시 송부로291번안길 4-19 1층 부곡동 (부곡동) 031-461-4200 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
318	해맑은지역아동센터	경상북도 포항시 북구 중앙로212번길 21 3층 해맑은지역아동센터 (죽도동) 054-274-3253 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~		주요사업 내용 (1) 보호지원 - 생활프로그램 : 급식지원, 간식지원, 일상생활, 위생청결, 위생보건교육, 구강보건교육 프로그램 - 안전프로그램 : 생활안전지도, 안전귀가지도, 5대안전의무교육 프로그램 (2) 교육지원 - 학습프로그램 : 기초학습, 교과학습 프로그램 - 특기적성프로그램 : 우쿨렐레, 영어, 생활체육 프로그램 - 성장과권리프로그램 : 아동자치회의, 인권권리교육 프로그램 (3) 문화체험 - 체험활동프로그램 : 관람 및 견학프로그램 (영화관람, 식물원견학, 미술관견학 등), 여름, 겨울캠프 프로그램 - 참여활동프로그램 : 어린이날, 크리스마스 행사, 생일잔치 등 (4) 정서지원 - 아동 및 연고자 상담, 정서지원, 가족지원 프로그램 (5) 지역사회연계 - 지역사회연계프로그램, 자원봉사자 및 후원자 관리, 운영위원회 
319	해맑은지역아동센터	광주광역시 동구 밤실로4번길 16 지산동 (지산동,지산복지회관) 062-226-6488 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:30 ~ 19:00 토요일 : ~	해맑은지역아동센터는요~~ 광주광역시 동구 지산동의 무등산 바로 밑 자락에 위치하고 있으며 무등산의 맑은 물이 마을을 관통하는 동계천이 흐르는 공기 좋고 뷰~가 아주 좋은 곳에 자리하고 있답니다. 오랫동안 마을의 역사와 함께 살아오신 어르신들이 많아 정겨움이 넘치는 곳이지만 오랜 세월의 흐름만큼 허름해진 주택지 역이다보니 저소득층 가정의 아동, 생활시설에 있는 아동등 다양한 형태의 가정환경속에서 자라고 있는 아동들이 어르신들과 이웃하며 저희 센터를 이용하고 있답니다.    해맑은지역아동센터는요~~~  1. 누구나 센터를 이용할 수 있고, 2. 나를 사랑할 수 있는 사람은 모든 아동의 권리를 보장하며, 다른 사람도 사랑할 수 있습니다. 모든 아동이 함께 성장할 수 있도록 돌봄을 실천하는 나가 존중 받기 위해서는 보편적 복지 실현을 위해 노력합니다. 나부터 다른 사람을 존중해야 합니다. 해맑은지역아동센터는 그런 사람으로 성장할 수 있도록 지도합니다.   	댄스드로잉~ 월요일엔 댄스드로잉을 하고 있답니다. 마음속의 나, 머릿속의 나를 모두모두 표현해보는 활동이지요. 뛰고 구르며, 때로는 노래를 하며 그리고 만들고 그리면서 표현하는 활동이랍니다.   
320	해맑은지역아동센터	대전광역시 동구 계족로483번길 20-4 용전동 042-624-1242 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	해맑은지역아동센터 전경    대전시 동구 용전초등학교 근처에 위치해 있습니다.   센터 내부 모습    집단지도실1   센터 내부모습    집단지도실2 	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
321	해맑은지역아동센터	강원도 동해시 평원1길 141 해맑은지역아동센터 (평릉동) 033-535-0394 이용시간 학기중 : 10:00 ~ 22:00 방학중 : 10:00 ~ 22:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
322	해맑은지역아동센터	경기도 의정부시 녹양로62번길 11-27 2층 031-879-9321 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
323	해마루지역아동센터	경기도 광명시 오리로 401-3, 2층 (소하동) 02-899-7189 이용시간 학기중 : 12:00 ~ 21:00 방학중 : 12:00 ~ 21:00 토요일 : ~	해마루지역아동센터는 2020년 특례적용을 받아 신규 등록시설입니다. 2014년 6월 디딤돌지역아동센터로 시작하여 고등학생 전용센터로 출발하여 설치자(대표자)변경으로 인한 2019년 12월 31일 폐업신고하고 새로이 해마루지역아동센터로 바뀌었습니다. 지금은 초등고학년, 중등, 고등학생이 함께 이용하는 시설이며 이용아동 23명 중 20명이 남자아이들입니다. 말도 많고 탈도 많은 사춘기 청소년들에게 편안한 보금자리가 되기 위한 노력하고 있으나 공부에 관심보다는 게임이나 놀이에 더 집중하는 경향이 많습니다. 건강한 청소년기를 보낼 수 있도록 종사자들이 노력하고 있습니다.    2019년 여름캠프 활동입니다. 	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
324	해룡지역아동센터	전라남도 순천시 월전길 37 해룡지역아동센터 061-724-3820 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 00:00 ~ 00:00	'꿈꾸는 아이들의 희망 사다리' 해룡지역아동센터는 정원 29명으로 해룡면 소재지에 위치한 유일한 지역아동센터입니다.    이용아동은 전원 해룡초등학교에 재학 중이며 센터를 이용하는 아동들은 수급, 다문화가정, 한부모가정, 장애가정 아동이 대부분입니다. 특히 다문화가정의 비중이 높아 매년 다문화아동 편견감소 체험 교육을 통해 아동들이 함께 조화롭게 성장할 수 있도록 돕고 있습니다. 저희 센터는 현재 초1~3학년까지 저학년 아동(저학년 21명, 고학년 8명)의 비중이 높습니다. 	2017년 가엘해룡지역아동센터 학기 중 프로그램 현황 시간 월 화 수 목 금 토 14:00 ~16:00 교과학습 및 과제물지도 영어교실 교과학습 및 과제물지도  계획 시 운영  16:00 오카리나 기초학습 전래놀이 기초학습지도 영어교실    특목학습지도 특목학습지도 아동인권교육 미정 안전교육 17:00 영어교실 미정  공동체활동 18:00~19:00 맛있는 저녁급식 후 안전하게 집으로~  
325	해돋이지역아동센터	광주 광산구 수완로11번안길 28 (수완동) 1층 062-955-8428 이용시간 학기중 : 11:00 ~ 20:00 방학중 : 08:30 ~ 17:30 토요일 : 09:00 ~ 13:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
326	해도좋은이웃지역아동센터	경상북도 포항시 남구 중앙로 16-0 (해도동) 해도동 2층 054-282-1393 이용시간 학기중 : 11:00 ~ 20:00 방학중 : 10:00 ~ 19:00 토요일 : ~	우리 센터는 2006년 경북공동모금회 지정기탁(포스코 후원)을 받아 굿네이버스 경북동부지부에서 개소하였습니다. 센터는 경상북도 포항시 해도동에 위치하고 있습니다. 인근에 포항제철소 및 공단이 밀집하여 있습니다. 한부모, 다문화 가정의 아동 증가로 자아 존중감향상을 위해 다양한 사업을 추진하고 있습니다. 우리 센터는 아동(보호자)의 위치에서 그들이 진정 원하고 필요하고 행복감을 느끼는 것이 무엇일까 먼저 생각하고 사업을 진행하고자 노력합니다. 사람과 사람 사이에 시간의 무게를 이겨내며 만들어지는 관계성이 있습니다. 센터와 이용 아동그리고 보호자, 지역사회는 10년이 넘는 시간동안 여러 모양으로 함께하였고 앞으로 10년을 향해 한걸음 더 나아가기 위해 애쓰고 있습니다. 아동 모두 살아온 가정 환경, 성격, 가치관 등 모든 것이 다름을 인정하고 그에 맞는 서비스를 지원하여 아동이 한마음으로 서서히 세상 가운데 비상(飛上)할 수 있도록 하는 것이 본 센터의 운영철학입니다.  	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
327	해담지역아동센터	경상남도 창원시 진해구 진해대로 1101 풍호동 055-540-0157 이용시간 학기중 : 09:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 00:00 ~ 00:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
328	해달별지역아동센터	경기 의정부시 오목로 36 현대1차아파트 106동 107호 (용현동,현대아파트) 031-821-5181 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
329	해달별지역아동센터	광주 북구 서방로51번길 46 (우산동) 062-265-7009 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
330	해님지역아동센터	인천 부평구 백범로 482 (십정동) 2층 032-437-6049 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 00:00 ~ 00:00		
331	해님또래지역아동센터	강원 춘천시 퇴계로146번길 8-8 (퇴계동) 033-252-0464 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~	작은사람 작은희망 소중한 아이들의 놀이터  해님또래지역아동센터는 교육기회의 평등권을 추구하며,  지역사회 아동의 보호, 건전한 놀이와 오락의 제공, 보호자와 지역사회의 연계 등  아동의 건전 육성을 위하여 종합적인 아동복지서비스를 제공하는 시설입니다.    	
